"","id","year","costs","assets","sales","wva","ws","lp","cm","legal_form","subject_type","inst_sector","empl_num","empl_cat","nace","cs","iis","COGSS","nace2","GO","W","II","COGS","VA","L","deflatorgfcp","deflatorintp","deflatorprdp","deflatorvalp","deflatorgdp","deflatorcpi","rGO","rVA","rII","rW","rK","rCOGS","go","w","ii","va","l","k","cogs","lagExists","entry","exit","pp_sales","tenders","pp_dummy","pp_share","lgExist","trim","s_g","s_g_p_1","s_g_p_2","s_g_p_3","s_g_p_4","s_g_p_5","s_g_p_95","s_g_p_96","s_g_p_97","s_g_p_98","s_g_p_99","costshare","cs_p_1","cs_p_99","betahat_tl","muhat_tl","t","markup","Y","Ei","K","D","nyear","i","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","meanpp","lastcohort","gvar","T"
"195",46964541,2008,219864000,59612000,206089000,0.90790004,0.082399994,303411.75,0.68290001,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0668401,0.98444009,0.31709999,41,206088992,16981732,202882272,65350820,3206720,10.568872,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,207939648,3137691,207573424,18709692,62329572,66861900,19.152758,16.744553,19.150995,14.958998,2.357913,17.947947,18.018141,1,0,0,0,"Master only (1)",0,0,1,1,3.109987,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.51754111,0.20035221,0.99795556,0.92156971,1.8555883,3,1.8555883,0.61820179,4,-1,0,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,0
"196",46964541,2009,122145000,51362000,113122000,NA,0.16370001,51067.801,0.53500003,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0797634,0.91606343,0.46499997,41,113122000,18518074,103626928,52601728,9495072,185.93069,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,112570408,8992397,105376176,20196484,53374204,53489656,18.539089,16.821018,18.473047,16.01189,5.2253742,17.792839,17.794998,1,0,0,18320127,"Matched (3)",1,0.16195017,1,1,2.1045268,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.5005402,0.18825078,0.99480075,0.91655105,2.5247049,4,2.5247049,0.92612422,4,0,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"197",46964541,2010,176092000,44431000,158505000,NA,0.097200006,32263.16,0.70639998,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.1109555,1.0137554,0.29360002,41,158504992,15406687,160685312,46537072,-2180320,NA,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,157952160,-2089029.5,162900768,16559221,47606344,47178700,18.877802,16.622454,18.908651,NA,NA,17.678476,17.669453,1,0,0,12290826,"Matched (3)",1,0.077542201,1,1,3.347955,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.49774414,0.17120239,0.9910233,0.91416311,2.3714256,5,2.3714256,0.8634913,4,1,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"198",46964541,2011,225595000,48737000,209873000,0.57749999,0.078400001,554722.25,0.75220001,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.074912,0.99651194,0.24779999,41,209872992,16454043,209140944,52006528,732048,1.3196658,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,209872992,716991.19,211104208,17352246,52900248,52494728,19.162014,16.669233,19.167862,13.482819,0.27737853,17.783918,17.776224,1,0,0,29337353,"Matched (3)",1,0.13978621,1,1,3.9979823,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.4980762,0.17771626,0.99270868,0.91606236,2.3894873,6,2.3894873,0.87107879,4,2,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"199",46964541,2012,193332000,45852000,188595000,3.3475001,0.1072,94015.148,0.64949995,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0251173,0.91791725,0.35050005,41,188595008,20217384,173114608,66102556,15480400,164.65857,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,189638016,15480400,174581088,20642378,47937272,66662520,19.060627,16.842857,18.9779,16.555086,5.1038742,17.685404,18.015154,1,0,0,59182061,"Matched (3)",1,0.31380504,1,1,2.8447471,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.58169842,0.21952453,0.99618721,0.92569131,2.2292795,7,2.2292795,0.80167842,4,3,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"200",46964541,2013,199363000,55971000,187325000,1.3842999,0.123,207527.03,0.63709998,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0642626,0.9412626,0.36290002,41,187324992,23040976,176322016,67980248,11002976,53.019482,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,190622768,11328093,178590096,23191760,57839208,68854704,19.065807,16.959307,19.000605,16.242796,3.9706595,17.873177,18.047508,1,0,0,168170174,"Matched (3)",1,0.89774549,1,1,2.7684784,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.54347289,0.22235148,0.99706173,0.92376095,2.2242446,8,2.2242446,0.79941738,4,4,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"201",46964541,2014,272284000,41487000,260038000,0.88459998,0.080399998,341041.66,0.69569999,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0470932,0.96669316,0.30430001,41,260038000,20907054,251376960,79129568,8661040,25.395842,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,263489712,9021917,251754592,20971734,41935712,79248440,19.389524,16.858686,19.343966,16.015167,3.2345855,17.551649,18.188099,1,0,0,272253554.16,"Matched (3)",1,1,1,1,3.3248568,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.65395051,0.066069283,0.99815047,0.93366528,2.2416313,9,2.2416313,0.80720383,4,5,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"202",46964541,2015,280023000,43223000,276220000,0.96690005,0.1082,337608.13,0.62940001,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.013768,0.90556794,0.37059999,41,276220000,29887004,250135984,102367128,26084016,77.261223,1,1,1,1,1,1,276220000,26084016,250135984,29887004,43223000,102367128,19.436708,17.212934,19.337515,17.076834,4.3471923,17.581882,18.444077,1,0,0,309456543.83,"Matched (3)",1,1,1,1,2.6983271,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.70311862,0.11420469,0.99456435,0.94179773,2.2360668,10,2.2360668,0.80471843,4,6,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"203",46964541,2016,348005000,44915000,338737000,0.2349,0.071800001,368913.94,0.76419997,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0273604,0.95556045,0.23580003,41,338736992,24321316,323683680,79874192,15053312,40.804401,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,334621152,14482694,323586624,24156208,45018544,79850240,19.62851,17.000051,19.594978,16.488464,3.7087901,17.622585,18.195663,1,0,0,170239028.81,"Matched (3)",1,0.50256991,1,1,4.1906095,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.6394732,0.14455283,0.99409813,0.93277919,2.086818,11,2.086818,0.73564041,4,7,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"204",46964541,2017,363026000,43469000,361106000,0.49779999,0.0623,362034.88,0.72430003,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.005317,0.94301695,0.27569997,41,361105984,22496904,340529088,99556912,20576896,56.836777,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,345192608,18711372,332970656,21809726,43482044,97347136,19.659613,16.897867,19.623566,16.744642,4.0401835,17.587858,18.393793,1,0,0,200317080.34,"Matched (3)",1,0.55473208,1,1,3.5459964,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.69124264,0.12277135,0.99353218,0.94000858,2.0942497,12,2.0942497,0.73919535,4,8,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"205",46964541,2018,437233000,77615000,437189000,1.3808999,0.052399997,428866.25,0.77499998,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0001006,0.94770062,0.22500002,41,437188992,22908702,414324288,98367536,22864704,53.314301,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,401164416,19270714,394782560,21741610,77290384,93728000,19.809881,16.894739,19.793846,16.774097,3.9762046,18.16308,18.355907,1,0,0,429335661.03,"Matched (3)",1,0.98203677,1,1,4.2800913,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.54805803,0.12412826,0.99643099,0.9294824,2.2138591,13,2.2138591,0.79473716,4,9,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"206",46964541,2019,472297000,77398000,474658000,0.60610002,0.0557,464608.28,0.75559998,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,0.99502587,0.93932587,0.24440002,41,474657984,26438450,445858528,116006424,28799456,61.98653,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,412351648,22063476,409307360,24396746,74264056,106496304,19.837387,17.00996,19.829977,16.909433,4.1269169,18.123138,18.483622,1,0,0,193458991.01,"Matched (3)",1,0.40757555,1,1,3.8719809,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.5891574,0.10845396,0.99716008,0.93442482,2.2207122,14,2.2207122,0.79782796,4,10,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"207",46964541,2020,591543000,82817000,596066000,0.66040003,0.049699999,581580.13,0.79480004,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,0.99241191,0.94271189,0.20519996,41,596065984,29624480,561918528,122312720,34147456,58.714962,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,496386944,25077664,494498432,26499022,76174128,107637400,20.022867,17.092619,20.019054,17.037489,4.0726948,18.148533,18.494278,1,0,0,271149192.17,"Matched (3)",1,0.45489794,1,1,4.6116586,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.58558571,0.17136976,0.99402052,0.93437517,2.2106717,15,2.2106717,0.7932964,4,11,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"208",46964541,2021,571087000,80449000,555461000,NA,0.063600004,520673.94,0.72269994,"Limited liability company","Company","Non-financial corporations national private",92,"50 - 99 employees",412000,1.0281316,0.9645316,0.27730006,41,555460992,35327320,535759680,154029376,19701312,37.8381,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,447657664,14002008,456276416,30431670,71610232,131178160,19.919538,17.230995,19.93861,16.454712,3.6333165,18.086748,18.692066,1,0,0,124647752.73,"Matched (3)",1,0.22440414,1,1,3.4125929,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.64687216,0.208937,0.99669135,0.94202822,2.0959771,16,2.0959771,0.7400198,4,12,1,16,22,0,0,0,1,0,0,0,0,0,0,0,0.8125,0,4,1
"209",47666374,2006,75897000,12978000,78248000,0.6401,0.2084,NA,0.48650002,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.96995449,0.76155448,0.51349998,41,78248000,16306883,59590116,40180348,18657884,NA,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,85321120,20509930,65040508,19653776,13291683,43855432,18.261932,16.793779,17.99052,16.83642,NA,16.402649,17.596409,1,0,0,0,"Master only (1)",0,0,1,1,1.9455086,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.7674129,0.16021043,0.99653023,0.93222147,1.8264027,1,1.8264027,0.60234827,2,-1,0,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,0
"210",47666374,2007,106276000,10700000,105040000,0.79900002,0.1885,NA,0.39209998,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0117669,0.82326692,0.60790002,41,105040000,19800040,86475960,63853820,18564040,NA,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,110070208,19281306,91219368,23201904,10977736,67356352,18.516628,16.959745,18.328777,16.774647,NA,16.21138,18.025507,1,0,0,14598328,"Matched (3)",1,0.13897875,1,1,1.6341474,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.85986006,0.19257173,0.99529177,0.94974494,2.3369572,2,2.3369572,0.84884977,2,0,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"211",47666374,2008,114661000,14813000,119160000,0.70429999,0.1814,800307.69,0.50800002,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.96224403,0.78084403,0.49199998,41,119160000,21615624,93045376,58626720,26114624,32.63073,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,120230048,25552470,95196824,23815102,15488290,59982320,18.604918,16.98583,18.371458,17.056244,3.4852545,16.555595,17.909561,1,0,0,35223687,"Matched (3)",1,0.29559994,1,1,2.0044248,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.79477721,0.20035221,0.99795556,0.94030547,2.2828915,3,2.2828915,0.82544285,2,1,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"212",47666374,2009,135863000,12838000,140183000,0.76099998,0.16360001,602000,0.50599998,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.96918315,0.80558312,0.49400002,41,140183008,22933940,112929056,69250408,27253952,45.272346,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,139499456,25811112,114835320,25012588,13340953,70419368,18.753571,17.034889,18.55901,17.066317,3.8126965,16.406349,18.069979,1,0,0,56833503,"Matched (3)",1,0.40542364,1,1,1.9809813,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.84072465,0.18825078,0.99480075,0.94810683,2.3403785,4,2.3403785,0.85031265,2,2,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"213",47666374,2010,140962000,14449000,147755000,0.69580001,0.1681,NA,0.52759999,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.95402527,0.78592527,0.47240001,41,147755008,24837616,116124392,69799464,31630616,NA,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,147239664,30306234,117725456,26695654,15481624,70761824,18.807571,17.100012,18.583866,17.226864,NA,16.555164,18.074831,1,0,0,78911898,"Matched (3)",1,0.53407258,1,1,2.0807784,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.82048929,0.17120239,0.9910233,0.94587696,2.2103865,5,2.2103865,0.79316741,2,3,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"214",47666374,2011,135371000,16385000,141096000,0.6825,0.19780001,NA,0.55919999,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.95942479,0.76162481,0.44080001,41,141096000,27908790,107462216,62195120,33633784,NA,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,141096000,32942002,108470992,29432292,17784652,62778964,18.764952,17.197603,18.501993,17.310259,NA,16.693846,17.955132,1,0,0,0,"Master only (1)",0,0,1,1,2.2475045,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.77924711,0.17771626,0.99270868,0.9396165,1.7610587,6,1.7610587,0.56591517,2,4,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"215",47666374,2012,153552000,12780000,149869000,0.88690001,0.19329999,516901.63,0.52340001,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0245748,0.83127475,0.47659999,41,149868992,28969676,124582312,71427568,25286680,48.919716,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,150697840,25286680,125637664,29578654,13361213,72032640,18.830788,17.202564,18.648912,17.045788,3.8901806,16.407867,18.09263,1,0,0,0,"Master only (1)",0,0,1,1,2.0920773,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.84353423,0.21952453,0.99618721,0.94884503,1.6725484,7,1.6725484,0.51434845,2,5,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"216",47666374,2013,157984000,14467000,156880000,0.85180002,0.1664,507866.66,0.57569999,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0070373,0.84063727,0.42430001,41,156880000,26104832,131879176,66564188,25000824,49.227142,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,159641808,25739550,133575584,26275666,14949882,67420424,18.888443,17.084154,18.710178,17.06354,3.896445,16.520214,18.026459,1,0,0,20324687.22,"Matched (3)",1,0.12955563,1,1,2.3678553,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.81850398,0.22235148,0.99706173,0.94481033,2.0792816,8,2.0792816,0.7320224,2,6,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"217",47666374,2014,116160000,13495000,115981000,0.82359999,0.20299999,NA,0.49770001,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0015434,0.79854339,0.50230002,41,115981000,23544142,92615864,58257260,23365136,NA,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,117520512,24338684,92755000,23616980,13640958,58344776,18.582123,16.977476,18.345472,17.007578,NA,16.428587,17.88188,1,0,0,147844308.276612,"Matched (3)",1,1,1,1,2.0142422,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.81050467,0.066069283,0.99815047,0.94141597,2.1363306,9,2.1363306,0.75908971,2,7,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"218",47666374,2015,133669000,12202000,134235000,0.78760004,0.18270001,NA,0.44869998,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.99578351,0.81308353,0.55130005,41,134235008,24524736,109144264,74003760,25090744,NA,1,1,1,1,1,1,134235008,25090744,109144264,24524736,12202000,74003760,18.715103,17.015192,18.508181,17.03801,NA,16.31711,18.119627,1,0,0,61908352.46,"Matched (3)",1,0.46119383,1,1,1.8138944,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.85845494,0.11420469,0.99456435,0.95121354,2.1308093,10,2.1308093,0.75650185,2,8,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"219",47666374,2016,230047000,17047000,229382000,0.85580003,0.1154,NA,0.52200001,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0028991,0.88749903,0.47799999,41,229382000,26470684,203576304,109644592,25805696,NA,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,226594880,24827494,203515264,26290986,17086298,109611720,19.238674,17.084736,19.131252,17.027462,NA,16.653788,18.512455,1,0,0,30404509.2,"Matched (3)",1,0.13254967,1,1,2.0672505,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.86514157,0.14455283,0.99409813,0.9590255,2.0103467,11,2.0103467,0.69830716,2,9,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"220",47666374,2017,157294000,21033000,155916000,0.81809998,0.1749,NA,0.53670001,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0088381,0.83393806,0.46329999,41,155916000,27269708,130024288,72235880,25891712,NA,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,149045024,23544342,127138256,26436744,21039312,70632528,18.819759,17.090265,18.660786,16.974396,NA,16.861904,18.073002,1,0,0,48830492.5,"Matched (3)",1,0.31318462,1,1,2.110147,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.77049321,0.12277135,0.99353218,0.94088244,2.0266836,12,2.0266836,0.70640075,2,10,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"221",47666374,2018,184501000,24179000,182906000,NA,0.1724,NA,0.47169998,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.0087203,0.83632028,0.52830005,41,182906000,31532994,152968000,96629248,29938000,NA,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,167834464,25232194,145753216,29926536,24077874,92071696,18.938488,17.214256,18.797426,17.043631,NA,16.996803,18.338078,1,0,0,106029569.14,"Matched (3)",1,0.57969433,1,1,1.822867,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.7926994,0.12412826,0.99643099,0.94763798,2.0874786,13,2.0874786,0.73595697,2,11,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"222",47666374,2019,187662000,22767000,180030000,1.0559,0.1876,NA,0.52450001,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.042393,0.85479295,0.47549999,41,180030000,33773628,153888368,85604264,26141632,NA,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,156398224,20027298,141272704,31165466,21845136,78586488,18.867916,17.254822,18.766203,16.812607,NA,16.899488,18.17971,1,0,0,326416237.76,"Matched (3)",1,1,1,1,1.9901414,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.78248745,0.10845396,0.99716008,0.94387084,2.0932465,14,2.0932465,0.73871619,2,12,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"223",47666374,2020,176421000,23662000,174531000,1.541,0.21440001,NA,0.48269999,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,1.010829,0.79642898,0.51730001,41,174531008,37419448,139001552,90284888,35529456,NA,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,145344512,26092596,122323872,33471602,21764038,79452328,18.794617,17.326208,18.622183,17.077162,NA,16.895769,18.190668,1,0,0,197749179.35,"Matched (3)",1,1,1,1,1.8293298,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.78497511,0.17136976,0.99402052,0.94429958,2.0808666,15,2.0808666,0.73278445,2,13,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"224",47666374,2021,254297000,21692000,255220000,0.80690002,0.16479999,NA,0.54110003,"Limited liability company","Company","Non-financial corporations national private",60,"50 - 99 employees",412000,0.99638349,0.8315835,0.45889997,41,255220000,42060252,212236736,117120448,42983264,NA,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,205687152,30548828,180750096,36231552,19308744,99744904,19.141867,17.405441,19.012627,17.234837,NA,16.776068,18.418127,1,0,0,236160389.14,"Matched (3)",1,0.92532086,1,1,2.0621319,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.83781475,0.208937,0.99669135,0.95388299,1.979708,16,1.979708,0.68294936,2,14,1,16,25,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,2,1
"225",48041122,2006,103354000,15557000,100884000,0.56369996,0.079400003,NA,0.48389998,"Limited liability company","Company","Non-financial corporations national private",51,"50 - 99 employees",412000,1.0244836,0.94508356,0.51610005,41,100884000,8010190,95343808,52066236,5540192,NA,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,110003272,6090130.5,104064400,9654235,15933019,56828460,18.51602,16.082907,18.46052,15.62218,NA,16.583904,17.855547,1,0,0,0,"Master only (1)",0,0,1,1,1.9357074,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.78102398,0.16021043,0.99653023,0.93803155,1.823383,1,1.823383,0.60069352,12,-11,0,16,28,0,0,0,0,0,0,0,0,0,1,0,0.3125,0,12,0
"226",48041122,2007,127212000,25284000,129366000,0.22569999,0.068499997,NA,0.6692,"Limited liability company","Company","Non-financial corporations national private",51,"50 - 99 employees",412000,0.98334956,0.91484958,0.3308,41,129366000,8861571,118350432,42794272,11015568,NA,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,135561152,11441180,124842224,10384086,25940288,45141636,18.724934,16.155785,18.642561,16.252729,NA,17.071308,17.625315,1,0,0,0,"Master only (1)",0,0,1,1,3.0030181,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.6350649,0.19257173,0.99529177,0.92244142,1.8422605,2,1.8422605,0.61099333,12,-10,0,16,28,0,0,0,0,0,0,0,0,0,1,0,0.3125,0,12,0
"227",48041122,2008,108055000,43616000,111470000,0.37450001,0.12899999,761829.81,0.65580004,"Limited liability company","Company","Non-financial corporations national private",51,"50 - 99 employees",412000,0.96936393,0.84036392,0.34419996,41,111470000,14379629,93675368,38367968,17794632,23.357752,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,112470992,17411578,95841384,15842815,45604352,39255132,18.538206,16.578226,18.378204,16.672646,3.150929,17.635513,17.485592,1,0,0,0,"Master only (1)",0,0,1,1,2.8651283,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.4625898,0.20035221,0.99795556,0.90866357,1.8934275,3,1.8934275,0.63838869,12,-9,0,16,28,0,0,0,0,0,0,0,0,0,1,0,0.3125,0,12,0
"228",48041122,2009,89750000,71173000,88633000,1.2298,0.22920001,NA,0.61500001,"Limited liability company","Company","Non-financial corporations national private",51,"50 - 99 employees",412000,1.0126026,0.78340256,0.38499999,41,88633000,20314684,69435320,34123704,19197680,NA,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,88200816,18181344,70607400,22155932,73961336,34699720,18.295126,16.913616,18.072645,16.715906,NA,18.119053,17.362242,1,0,0,0,"Master only (1)",0,0,1,1,2.5418308,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.31933907,0.18825078,0.99480075,0.89673424,2.0020537,4,2.0020537,0.69417351,12,-8,0,16,28,0,0,0,0,0,0,0,0,0,1,0,0.3125,0,12,0
