id,year,pp,empl,x1,x2,x3,x4,x5,x6,y0,y1,y2,nace42,nace43,year2,year3,year4,year5,year6,year7,year8,year9,year10,year11,year12,year13,year14,year15,year16,sales,costs,assets,beta,omega,mu,pp1,pp2,pp3,pp4
25021851,2013,0,92,.2788496,.232683,.16304584,.13723347,.16488552,.13382304,.029426016,.06698823,.15526001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.112101,18.203337,16.831863,.61029047,6.8058577,1.1770906,0,0,0,0
25021851,2014,0,92,.232683,.16304584,.13723347,.16488552,.13382304,.029426016,.06698823,.15526001,.27446112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.80983,17.997593,16.709423,.60753429,6.7227468,1.1470959,0,0,0,0
25021851,2015,0,92,.16304584,.13723347,.16488552,.13382304,.029426016,.06698823,.15526001,.27446112,.24276316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.802748,18.262352,16.687294,.61726123,6.8404093,1.1792581,0,0,0,0
25021851,2016,1,92,.13723347,.16488552,.13382304,.029426016,.06698823,.15526001,.27446112,.24276316,.23311932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.925577,18.481115,16.77916,.62150985,6.8727827,1.1431905,0,0,0,0
25021851,2017,1,92,.16488552,.13382304,.029426016,.06698823,.15526001,.27446112,.24276316,.23311932,.29946941,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.290968,18.245577,17.360277,.59354669,6.6307526,1.0298632,1,0,0,0
25021851,2018,1,92,.13382304,.029426016,.06698823,.15526001,.27446112,.24276316,.23311932,.29946941,.30445984,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.279984,18.421301,17.390265,.59846604,6.7258906,1.0692829,1,1,0,0
25021851,2019,1,92,.029426016,.06698823,.15526001,.27446112,.24276316,.23311932,.29946941,.30445984,.31358543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.9202,19.025427,17.504339,.61500078,7.0060101,1.1679616,1,1,1,0
25021851,2020,1,92,.06698823,.15526001,.27446112,.24276316,.23311932,.29946941,.30445984,.31358543,.21900672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.831964,18.88443,17.403885,.61368108,7.0884891,1.3158214,1,1,1,1
25021851,2021,1,92,.15526001,.27446112,.24276316,.23311932,.29946941,.30445984,.31358543,.14445253,.20121963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.483171,18.627522,18.204739,.57743663,6.8717246,1.2747667,1,1,1,1
25223798,2010,0,118,,,.024007455,-.019693259,-.010310031,-.040366519,-.046008632,.22248921,.17723922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.958059,18.737522,17.547316,.603773,6.773838,1.024298,0,0,0,0
25223798,2011,1,118,,.024007455,-.019693259,-.010310031,-.040366519,-.046008632,.22248921,.17723922,-.019929396,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.370144,19.066704,17.38224,.62059802,6.8561769,.98049939,0,0,0,0
25223798,2012,1,118,.024007455,-.019693259,-.010310031,-.040366519,-.046008632,.22248921,.17723922,-.019929396,.19689991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.336313,18.950203,17.507574,.61234212,6.815208,.98974293,1,0,0,0
25223798,2013,0,118,-.019693259,-.010310031,-.040366519,-.046008632,.22248921,.17723922,-.019929396,.19689991,-.034470741,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.341286,19.042707,17.731516,.60777247,6.7927556,.96043736,1,1,0,0
25223798,2014,1,118,-.010310031,-.040366519,-.046008632,.22248921,.17723922,-.019929396,.19689991,-.034470741,.23745844,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.267717,18.96125,17.663649,.6073482,6.766973,.95503372,0,1,1,0
25223798,2015,0,118,-.040366519,-.046008632,.22248921,.17723922,-.019929396,.19689991,-.034470741,.23745844,.27711806,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.313347,19.019421,17.832418,.60351348,7.036622,1.2491823,1,0,1,1
25223798,2016,1,118,-.046008632,.22248921,.17723922,-.019929396,.19689991,-.034470741,.23745844,.27711806,.038029823,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.004213,18.753273,17.74474,.59751624,6.910131,1.1939167,0,1,0,1
25223798,2017,1,118,.22248921,.17723922,-.019929396,.19689991,-.034470741,.23745844,.27711806,.038029823,.31810194,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.216736,19.019209,17.337154,.62054032,6.8446388,.98026788,1,0,1,0
25223798,2018,0,118,.17723922,-.019929396,.19689991,-.034470741,.23745844,.27711806,.038029823,.31810194,.31496179,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.367243,19.109913,17.770603,.60870397,7.0484123,1.2176222,1,1,0,1
25223798,2019,1,118,-.019929396,.19689991,-.034470741,.23745844,.27711806,.038029823,.31810194,.31496179,.16623606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.236643,19.026663,18.022068,.59723592,6.7600441,.96611661,0,1,1,0
25223798,2020,1,118,.19689991,-.034470741,.23745844,.27711806,.038029823,.31810194,.31496179,.16623606,.27346075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.231579,19.090702,17.854635,.60516322,7.0733132,1.2680223,1,0,1,1
25223798,2021,0,118,-.034470741,.23745844,.27711806,.038029823,.31810194,.31496179,.16623606,.30398729,.13251756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.237902,18.958609,17.676182,.60682768,7.0878625,1.3193221,1,1,0,1
25288938,2010,0,23,,,.089689538,.046931453,.056046508,.050683185,.030041283,.042850651,.0050369985,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.228128,16.866991,15.204975,.62099129,6.4243436,1.0938346,0,0,0,0
25288938,2011,0,23,,.089689538,.046931453,.056046508,.050683185,.030041283,.042850651,.0050369985,.056821328,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.424641,17.109955,15.181387,.63003033,6.4608984,1.0480502,0,0,0,0
25288938,2012,0,23,.089689538,.046931453,.056046508,.050683185,.030041283,.042850651,.0050369985,.056821328,.037835401,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.214014,17.052746,15.457253,.6186049,6.4336209,1.0576469,0,0,0,0
25288938,2013,0,23,.046931453,.056046508,.050683185,.030041283,.042850651,.0050369985,.056821328,.037835401,.090204239,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.994204,16.618483,15.401289,.60582376,6.2882271,1.0519896,0,0,0,0
25288938,2014,0,23,.056046508,.050683185,.030041283,.042850651,.0050369985,.056821328,.037835401,.090204239,.070245974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.440403,16.837879,15.779907,.60023129,6.3090491,1.0304971,0,0,0,0
25288938,2015,0,23,.050683185,.030041283,.042850651,.0050369985,.056821328,.037835401,.090204239,.070245974,.20490079,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.649183,16.999393,16.463352,.58219451,6.3070264,1.043782,0,0,0,0
25288938,2016,0,23,.030041283,.042850651,.0050369985,.056821328,.037835401,.090204239,.070245974,.20490079,.21619186,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.316835,17.121061,16.378489,.58923346,6.3221869,1.0050497,0,0,0,0
25288938,2017,1,23,.042850651,.0050369985,.056821328,.037835401,.090204239,.070245974,.20490079,.21619186,.1285952,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.208294,16.631987,16.333918,.57420433,6.2030468,1.0584667,0,0,0,0
