id,year,costs,assets,sales,wva,ws,lp,cm,legal_form,subject_type,inst_sector,empl_num,empl_cat,nace,cs,iis,COGSS,nace2,GO,W,II,COGS,VA,L,deflatorgfcp,deflatorintp,deflatorprdp,deflatorvalp,deflatorgdp,deflatorcpi,rGO,rVA,rII,rW,rK,rCOGS,go,w,ii,va,l,k,cogs,lagExists,entry,exit,pp_sales,tenders,pp_dummy,pp_share,lgExist,trim,s_g,s_g_p_1,s_g_p_2,s_g_p_3,s_g_p_4,s_g_p_5,s_g_p_95,s_g_p_96,s_g_p_97,s_g_p_98,s_g_p_99,costshare,cs_p_1,cs_p_99,betahat_tl,muhat_tl,t,markup,Y,Ei,K,D,nyear,i,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,meanpp,lastcohort,gvar
560383,2006,130168000,3846000,143348000,.56569999,.1444,574500,.64019996,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.9080559,.7636559,.35980004,41,143348000,20699452,109468544,51576616,33879456,58.972073,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,156305744,37242448,119481048,24947894,3938959.3,56294056,18.867325,17.032299,18.598669,17.432961,4.077064,15.186427,17.8461,1,0,0,11127678,Matched (3),1,.077627018,1,1,2.7765942,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.93460464,.16021043,.99653023,.96018749,2.312897,1,2.312897,.83850086,1,0,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2007,93176000,4160000,102276000,.60780001,.21059999,571945.44,.53349996,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.91102505,.70042503,.46650004,41,102276000,21539324,71636672,47711760,30639328,53.57037,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,107173848,31823150,75566112,25240016,4267979.5,50328860,18.489964,17.043941,18.140518,17.275705,3.9809961,15.266651,17.734089,1,0,0,0,Master only (1),0,0,1,1,2.1294711,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.92182738,.19257173,.99529177,.95512605,1.7563201,2,1.7563201,.5632208,1,1,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2008,100016000,4358000,111874000,.60479999,.17719999,551758.63,.5995,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.89400578,.71680582,.4005,41,111874000,19824072,80191936,44805536,31682064,57.420151,.95639998,.9774,.99110001,1.022,.92841196,.90764356,112878616,31000064,82046176,21841252,4556671,45841556,18.541824,16.899311,18.222794,17.2495,4.0503955,15.332103,17.640701,1,0,0,8660496,Matched (3),1,.077412948,1,1,2.4623644,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.90958667,.20035221,.99795556,.95092911,2.2347741,3,2.2347741,.80414015,1,2,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2009,76880000,3813000,75892000,.90629995,.22040001,341142.88,.55900002,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,1.0130185,.79261851,.44099998,41,75892000,16726597,60153404,33468370,15738596,46.134911,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,75521944,14905385,61168808,18242634,3962381.5,34033324,18.139935,16.719273,17.929148,16.517233,3.8315699,15.192356,17.342852,1,0,0,0,Master only (1),0,0,1,1,2.2190588,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.895715,.18825078,.99480075,.94314808,1.6766901,4,1.6766901,.51682168,1,3,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2010,104522000,3687000,106238000,.82499999,.16690001,392339.63,.65910006,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.98384756,.81694758,.34089994,41,106238000,17731124,86790880,36216528,19447120,49.567055,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,105867464,18632864,87987512,19057544,3950498.3,36715864,18.477699,16.762974,18.292706,16.740437,3.9033265,15.189352,17.41872,1,0,0,0,Master only (1),0,0,1,1,2.8834257,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.90285587,.17120239,.9910233,.94575083,1.6819522,5,1.6819522,.51995516,1,4,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2011,66299000,5333000,65355000,.98199999,.2649,331660.72,.55479997,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,1.0144442,.74954426,.44520003,41,65355000,17312540,48986464,29096048,16368536,49.353256,.92129999,.99070001,1,1.021,.93866926,.94823706,65355000,16031866,49446316,18257608,5788559.5,29369182,17.995344,16.720093,17.716398,16.59009,3.8990037,15.571394,17.195456,1,0,0,0,Master only (1),0,0,1,1,2.2252917,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.83535463,.17771626,.99270868,.93208969,1.7425756,6,1.7425756,.55536425,1,5,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2012,67008000,4429000,65861000,.98360002,.2613,323703.69,.50319999,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,1.0174155,.75611556,.49680001,41,65861000,17209480,49798528,32719746,16062472,49.620911,.95649999,.99160004,.99449998,1,.95228857,.97941154,66225240,16062472,50220376,17571244,4630423.5,32996918,18.008572,16.681774,17.731932,16.591995,3.9044123,15.348159,17.311924,1,0,0,0,Master only (1),0,0,1,1,2.0070128,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,.87693995,.21952453,.99618721,.93960118,1.6616588,7,1.6616588,.50781637,1,6,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2013,59071000,5031000,57288000,.98620003,.33230001,328438.59,.37630001,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,1.0311234,.69882339,.62370002,41,57288000,19036802,40034196,35730528,17253804,52.532814,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,58296532,17763620,40549168,19161382,5198925.5,36190140,17.881054,16.768408,17.518026,16.692663,3.9614379,15.463963,17.404297,1,0,0,0,Master only (1),0,0,1,1,1.6108402,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.87438893,.22235148,.99706173,.94084895,1.5620078,8,1.5620078,.44597203,1,7,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2014,45399000,4609000,45108000,.96550006,.42550001,324785.72,.19930001,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,1.0064511,.58095109,.80070001,41,45108000,19193454,26205542,36117976,18902458,58.199783,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,45706756,19690060,26244910,19252832,4658849.5,36172236,17.637756,16.773169,17.082983,16.795624,4.0638814,15.35428,17.403803,1,0,0,0,Master only (1),0,0,1,1,1.2635866,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.88589942,.066069283,.99815047,.94259626,1.5864387,9,1.5864387,.46149167,1,8,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2015,75696000,6710000,80760000,.73879999,.24420001,528537.06,.53320003,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.93729568,.69309568,.46679997,41,80760000,19721592,55974408,37698764,24785592,46.894711,1,1,1,1,1,1,80760000,24785592,55974408,19721592,6710000,37698764,18.206993,16.797224,17.840405,17.025774,3.8479049,15.71911,17.445137,1,0,0,4194577,Matched (3),1,.051938795,1,1,2.1422453,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.84890372,.11420469,.99456435,.93812078,2.0906341,10,2.0906341,.73746741,1,9,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2016,81566000,5932000,89698000,.65569997,.2288,88174816,.53600001,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.9093402,.6805402,.46399999,41,89698000,20522902,61043096,41619872,28654904,.32497832,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,88608120,27568698,61024792,20383580,5945675,41607392,18.299734,16.83024,17.92679,17.132191,-1.1239969,15.598175,17.543789,1,0,0,0,Master only (1),0,0,1,1,2.1296244,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.87496758,.14455283,.99409813,.94338721,1.7964084,11,1.7964084,.58578932,1,10,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2017,102285000,2873000,105294000,.63150001,.21079999,104352.33,.59150004,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.97142285,.76062286,.40849996,41,105294000,22195974,80089024,43012596,25204976,241.53726,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,100653856,22919866,78311360,21517988,2873862.3,42057884,18.427198,16.884399,18.176203,16.947515,5.4870238,14.871167,17.554558,1,0,0,10558211,Matched (3),1,.10027362,1,1,2.3932221,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.93603939,.12277135,.99353218,.95544142,1.9713875,12,1.9713875,.67873764,1,11,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2018,84195000,2205000,91093000,.72500002,.23809999,89844552,.51700002,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.92427522,.68617523,.48299998,41,91093000,21689242,62505760,43997916,28587240,.31818557,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,83586896,24093754,59557656,20584276,2195777.8,41922740,18.241398,16.840038,17.902456,16.997463,-1.1451205,14.602047,17.551338,1,0,0,29728174.49,Matched (3),1,.32634971,1,1,1.9938319,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.95023,.12412826,.99643099,.95966095,2.0339594,13,2.0339594,.7099843,1,12,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2019,152952000,1669000,164822000,.7694,.1424,158673.78,.7403,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.92798293,.7855829,.2597,41,164822000,23470652,129481344,42804272,35340656,222.72523,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,143186512,27074738,118866560,21658136,1601420.1,39295208,18.779659,16.890892,18.593512,17.114111,5.4059391,14.286402,17.486612,1,0,0,23563613,Matched (3),1,.14296401,1,1,3.643867,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.96084225,.10845396,.99716008,.96255785,2.0751059,14,2.0751059,.73001218,1,13,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2020,138157000,1147000,150954000,.5341,.16549999,151865.53,.72420001,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.9152258,.74972582,.27579999,41,150954000,24982884,113174112,41633112,37779888,248.77197,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,125710240,27745298,99595256,22347126,1054997.5,36637888,18.64949,16.922209,18.416626,17.138577,5.5165367,13.869049,17.416594,1,0,0,16299917.28,Matched (3),1,.10797936,1,1,3.431154,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.97201067,.17136976,.99402052,.96691215,2.112829,15,2.112829,.7480278,1,14,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
560383,2021,101850000,7857000,104868000,.86620003,.2175,,.58459997,Joint stock company,Company,Non-financial corporations national private,47,25 - 49 employees,412010,.97122097,.753721,.41540003,41,104868000,22808790,79041216,43562172,25826784,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,84515320,18355470,67314960,19647954,6993767.5,37099452,18.252443,16.793484,18.024893,16.725439,,15.76053,17.429113,1,0,0,50086963.35,Matched (3),1,.47761914,1,1,2.2780745,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.8413868,.208937,.99669135,.93691516,1.9119122,16,1.9119122,.64810389,1,15,1,16,1,1,0,0,0,0,0,0,0,0,0,0,.5,0,1
17046998,2006,99145000,1090000,99931000,.83489996,.13260001,352955.56,.46970001,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.99213457,.85953456,.53030002,43,99931000,13250852,85894152,52993412,14036848,39.769447,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,108964128,15430194,93750432,15970512,1116345.8,57840440,18.506529,16.586254,18.356148,16.551836,3.683099,13.925571,17.873199,1,0,0,0,Master only (1),0,0,1,1,1.8838744,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.98106503,.16021043,.99653023,.98137683,1.7929672,1,1.7929672,.5838719,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2007,123430000,3636000,132687000,.46130002,.093500003,689589.75,.49680001,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.93023431,.83673429,.50319999,43,132687000,12406235,111023760,66768096,21663240,31.414679,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,139041184,22500250,117113672,14537762,3730378.5,70430480,18.75028,16.49226,18.578655,16.929037,3.4472752,15.13202,18.070137,1,0,0,0,Master only (1),0,0,1,1,1.9741621,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.94969881,.19257173,.99529177,.9686057,1.7592555,2,1.7592555,.56489074,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2008,105166000,4992000,112271000,.56240004,.1197,699617.63,.523,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.9367156,.81701559,.477,43,112271000,13438839,91727160,53553268,20543840,29.364384,.95639998,.9774,.99110001,1.022,.92841196,.90764356,113279184,20101606,93848128,14806296,5219573.5,54791556,18.545366,16.510563,18.357189,16.816311,3.3797824,15.467926,17.819046,1,0,0,0,Master only (1),0,0,1,1,2.067457,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.91302323,.20035221,.99795556,.95474958,1.7085401,3,1.7085401,.53563923,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2009,89091000,3963000,98098000,.5352,.1356,734294.13,.53060001,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.90818363,.7725836,.46939999,43,98098000,13302089,75788904,46047200,22309096,30.381689,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,97619664,21128040,77068240,14507741,4118258,46824488,18.396589,16.490192,18.160202,16.866112,3.4138401,15.230941,17.661917,1,0,0,0,Master only (1),0,0,1,1,2.0847993,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.91915911,.18825078,.99480075,.95327032,1.6767057,4,1.6767057,.51683098,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2010,78671000,6531000,84797000,.58520001,.1664,708941.19,.5302,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.92775691,.76135689,.4698,43,84797000,14110221,64560780,39837632,20236220,28.544287,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,84501248,19388924,65450912,15165770,6997750,40386892,18.252277,16.534552,17.996811,16.780212,3.3514569,15.761099,17.514015,1,0,0,0,Master only (1),0,0,1,1,2.092294,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.85232031,.17120239,.9910233,.93976462,1.6911005,5,1.6911005,.52537948,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2011,96366000,6610000,100604000,.64089996,.16149999,633600,.53390002,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.95787442,.79637444,.46609998,43,100604000,16247545,80118456,46891524,20485544,32.331982,.92129999,.99070001,1,1.021,.93866926,.94823706,100604000,20064196,80870552,17134476,7174644.5,47331708,18.426702,16.656603,18.208361,16.814447,3.4760568,15.786064,17.672691,1,0,0,0,Master only (1),0,0,1,1,2.1255095,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.86837047,.17771626,.99270868,.94470567,1.7369403,6,1.7369403,.5521251,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2012,130537000,6725000,137476000,.58249998,.1279,737658.56,.60570002,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.94952571,.82162571,.39429998,43,137476000,17583182,112953816,54206784,24522184,33.243271,.95649999,.99160004,.99449998,1,.95228857,.97941154,138236304,24522184,113910664,17952802,7030841.5,54665976,18.744474,16.703257,18.550924,17.015089,3.5038524,15.765817,17.816751,1,0,0,0,Master only (1),0,0,1,1,2.5287449,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,.88604206,.21952453,.99618721,.94988173,1.6635052,7,1.6635052,.50892693,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2013,106527000,5911000,115003000,.57520002,.14850001,777736.81,.54070002,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.92629755,.77779752,.45929998,43,115003000,17077946,89449048,52820876,25553952,32.856812,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,117027576,26309022,90599664,17189706,6108298.5,53500328,18.577921,16.659821,18.32196,17.085423,3.4921591,15.625159,17.795198,1,0,0,0,Master only (1),0,0,1,1,2.187418,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.89752662,.22235148,.99706173,.95141804,1.5614531,8,1.5614531,.44561687,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2014,124341000,5487000,128785000,.39139998,.12979999,947444.44,.57169998,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.9654929,.83569288,.42830002,43,128785000,16716292,107624704,55158620,21160296,22.334076,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,130494472,22041976,107786384,16768007,5546346,55241484,18.686842,16.634983,18.495663,16.908459,3.1061137,15.52865,17.827225,1,0,0,0,Master only (1),0,0,1,1,2.3622551,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.90875894,.066069283,.99815047,.9540484,1.586888,9,1.586888,.46177483,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2015,93302000,6822000,100662000,.5212,.1549,884117.63,.55110002,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.92688406,.77198404,.44889998,43,100662000,15592544,77709456,45187172,22952544,25.960962,1,1,1,1,1,1,100662000,22952544,77709456,15592544,6822000,45187172,18.427279,16.562304,18.168488,16.94894,3.2565939,15.735663,17.626324,1,0,0,0,Master only (1),0,0,1,1,2.2276676,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.8688308,.11420469,.99456435,.94395506,1.7081835,10,1.7081835,.53543055,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2016,81500000,5789000,90046000,.56980002,.1656,86068352,.5273,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.90509295,.73949295,.4727,43,90046000,14911618,66588384,42564744,23457616,.27254635,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,88951888,22568420,66568420,14810389,5802345.5,42551980,18.303606,16.510839,18.013741,16.932062,-1.2999465,15.573772,17.566236,1,0,0,0,Master only (1),0,0,1,1,2.0904288,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.88000357,.14455283,.99409813,.94453543,1.7956847,11,1.7956847,.5853864,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2017,159016000,11352000,157221000,.35729998,.0964,148928.98,.63240004,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,1.011417,.91501701,.36759996,43,157220992,15156104,143859888,57794432,13361104,89.7146,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,150292512,12149772,140666752,14693154,11355407,56511620,18.828094,16.502892,18.761904,16.31282,4.4966335,16.245205,17.849957,1,0,0,0,Master only (1),0,0,1,1,2.6594975,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.83268154,.12277135,.99353218,.94329029,1.820891,12,1.820891,.59932595,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2018,114502000,12699000,114547000,3.1270001,.146,,.52149999,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.99960715,.85360718,.47850001,43,114547000,16723862,97778144,54810740,16768856,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,105108280,14133043,93166408,15871860,12645888,52225576,18.470501,16.580059,18.349897,16.464025,,16.352842,17.771084,1,0,0,0,Master only (1),0,0,1,1,2.0125825,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.80506241,.12412826,.99643099,.93890363,1.8655952,13,1.8655952,.62358016,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2019,120033000,11183000,119459000,.88870001,.1743,115568.76,.66059995,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,1.004805,.83050495,.33940005,43,119459000,20821704,99211288,40544392,20247712,175.20056,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,103778120,15511922,91078016,19213752,10730186,37220592,18.457766,16.771137,18.327227,16.557119,5.1659312,16.188572,17.432373,1,0,0,0,Master only (1),0,0,1,1,2.7881911,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.77622497,.10845396,.99716008,.93014121,1.8836483,14,1.8836483,.63321048,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2020,104704000,10822000,93569000,,.20979999,81235088,.39700001,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,1.1190031,.90920305,.60299999,43,93569000,19630776,85073224,56422104,8495776,.10458259,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,77921624,6239241.5,74865968,17559680,9953952,49652468,18.171213,16.681116,18.13121,15.646369,-2.2577782,16.11348,17.720558,1,0,0,0,Master only (1),0,0,1,1,1.5693403,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.83300537,.17136976,.99402052,.9410519,1.8081565,15,1.8081565,.59230781,,,0,16,2,,,,,,,,,,,,0,1,0
17046998,2021,120300000,9621000,121434000,.3125,.1735,139911.75,.64910007,Limited liability company,Company,Non-financial corporations national private,31,25 - 49 employees,432900,.99066162,.81716162,.35089993,43,121434000,21068800,99231208,42611184,22202792,158.69141,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,97866208,15779846,84509640,18149092,8563960,36289552,18.399113,16.71413,18.252377,16.574244,5.0669613,15.963074,17.40704,1,0,0,0,Master only (1),0,0,1,1,2.696815,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.80906826,.208937,.99669135,.93291467,1.7935439,16,1.7935439,.58419353,,,0,16,2,,,,,,,,,,,,0,1,0
25021851,2006,116692000,11341000,125895000,.67839998,.2066,448435.28,.67440003,Joint stock company,Company,Non-financial corporations national private,92,100 - 199 employees,421200,.92689937,.72029936,.32559997,42,125895000,26009906,90682088,40991408,35212912,78.523956,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,137275104,38708268,98976296,31348288,11615117,44740676,18.737497,17.26067,18.410391,17.471563,4.3634038,16.267818,17.616394,1,0,0,0,Master only (1),0,0,1,1,3.0682395,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.79389668,.16021043,.99653023,.93506265,1.8180003,1,1.8180003,.59773719,11,-10,0,16,3,0,0,0,0,0,0,0,0,1,0,0,.375,0,11
25021851,2007,121678000,11674000,134227000,.63679999,.2013,573986.31,.67309999,Joint stock company,Company,Non-financial corporations national private,92,100 - 199 employees,421200,.9065091,.70520914,.32690001,42,134227008,27019894,94658104,43878808,39568904,68.937019,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,140654944,41097740,99850320,31662208,11977018,46285660,18.76182,17.270634,18.419184,17.531464,4.2331934,16.2985,17.650343,1,0,0,0,Master only (1),0,0,1,1,3.0388451,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.79443067,.19257173,.99529177,.93571228,1.7806928,2,1.7806928,.57700253,11,-9,0,16,3,0,0,0,0,0,0,0,0,1,0,0,.375,0,11
25021851,2008,143934000,14877000,162553000,.5995,.18620001,664520,.65550005,Joint stock company,Company,Non-financial corporations national private,92,100 - 199 employees,421200,.88545889,.69925886,.34449995,42,162552992,30267370,113666624,55999500,48886368,73.566437,.95639998,.9774,.99110001,1.022,.92841196,.90764356,164012704,47834020,116294888,33347198,15555207,57294352,18.915455,17.322485,18.57164,17.683249,4.2981887,16.559906,17.863712,1,0,0,0,Master only (1),0,0,1,1,2.862633,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.78647494,.20035221,.99795556,.93869245,1.734418,3,1.734418,.55067194,11,-8,0,16,3,0,0,0,0,0,0,0,0,1,0,0,.375,0,11
25021851,2009,177097000,19647000,200633000,.61299998,.22299999,714030.94,.6056,Joint stock company,Company,Non-financial corporations national private,92,100 - 199 employees,421200,.88269126,.65969127,.3944,42,200632992,44741156,132355840,79129656,68277152,95.622124,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,199654688,64662520,134590032,48796328,20416708,80465384,19.112101,17.703165,18.717745,17.984692,4.5604043,16.831863,18.203337,1,0,0,0,Master only (1),0,0,1,1,2.4812493,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.79761809,.18825078,.99480075,.94575381,1.70205,4,1.70205,.53183341,11,-7,0,16,3,0,0,0,0,0,0,0,0,1,0,0,.375,0,11
25021851,2010,134204000,16859000,148089000,.61830002,.29790002,714653.06,.56369996,Joint stock company,Company,Non-financial corporations national private,92,100 - 199 employees,421200,.90623879,.60833877,.43630004,42,148088992,44115716,90088280,64611236,58000712,81.159256,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,147572496,55572208,91330376,47415900,18063860,65502064,18.80983,17.674469,18.329994,17.833193,4.3964133,16.709423,17.997593,1,0,0,0,Master only (1),0,0,1,1,2.2529442,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.78383702,.17120239,.9910233,.9407956,1.7112856,5,1.7112856,.53724492,11,-6,0,16,3,0,0,0,0,0,0,0,0,1,0,0,.375,0,11
